1.0123955236582018|0.7332483530044556|1.0123955236582018|1.0123955236582018#6#50#Product 3#5|0.5890020132064819|0.5666873066514048#1|0|0.14|6|1|0|0.23|24|7|8|45|0.9
5.4052673591261176|0.8484469056129456|5.4052673591261176|5.4052673591261176#7#50#Product 3#6|0.6489640474319458|0.6087075785136571#1|0|0.1|7|1|0|0.175|22|5|7|44|0.9
0.9682211774000256|0.878436803817749|0.9682211774000256|0.9682211774000256#5#50#Product 3#4|0.7966834306716919|0.7754333245313334#1|0|0.08|5|1|0|0.165|23|5|7|45|0.89
1.4021020903394157|0.6400739550590515|1.4021020903394157|1.4021020903394157#6#50#Product 3#5|0.6178674697875977|0.597844064167122#1|0|0.05|6|1|0|0.225|24|7|7|46|0.92
1.2288589794145997|0.6847443580627441|1.2288589794145997|1.2288589794145997#6#50#Product 3#4|0.6807941794395447|0.6580957724511252#1|0|0.09|6|1|0|0.17|22|7|6|45|0.9
1.127183500543266|0.7457095980644226|1.127183500543266|1.127183500543266#5#50#Product 3#4|0.6335861682891846|0.5735244985342974#1|0|0.14|5|1|0|0.2|23|7|9|46|0.88
1.4941165754212145|0.6297587752342224|1.4941165754212145|1.4941165754212145#6#50#Product 3#4|0.6478104591369629|0.6287123752713556#1|0|0.05|6|1|0|0.175|21|5|7|46|0.84
1.4296017842176323|0.6406320929527283|1.4296017842176323|1.4296017842176323#6#50#Product 3#5|0.7013110518455505|0.6868948050700568#1|0|0.07|6|1|0|0.23|25|6|7|45|0.94
0.873300408332523|0.2817736268043518|0.873300408332523|0.873300408332523#100#50#Product 3#0|0.7622733116149902|-0.11643236828967939#1|0|0.08|0|1|0|0.235|25|6|7|46|0.92
3.2752026249294697|0.4367760419845581|3.2752026249294697|3.2752026249294697#6#50#Product 3#4|0.5862792730331421|0.5616990023004687#1|0|0.11|6|1|0|0.205|21|7|8|44|0.9
1.0986091214467766|1.171939730644226|1.0986091214467766|1.0986091214467766#6#50#Product 3#4|0.7082610130310059|0.6801082996951353#1|0|0.1|6|1|0|0.24|21|8|7|46|0.89
1.2504176450103928|0.949700117111206|1.2504176450103928|1.2504176450103928#6#50#Product 3#4|0.6317967176437378|0.6098230993808363#1|0|0.1|6|1|0|0.19|25|6|9|45|0.92
1.253932420537035|1.1390138864517212|1.253932420537035|1.253932420537035#6#50#Product 3#5|0.6684151291847229|0.6585821585067657#1|0|0.14|6|1|0|0.15|23|8|8|46|0.93
1.1874543903222752|0.9534887075424194|1.1874543903222752|1.1874543903222752#5#50#Product 3#4|0.6734236478805542|0.6469289561270125#1|0|0.07|5|1|0|0.18|20|7|8|46|0.92
1.112106044333817|0.7861452102661133|1.112106044333817|1.112106044333817#6#50#Product 3#5|0.5865544080734253|0.5895517974243908#1|0|0.05|6|1|0|0.235|24|6|7|42|0.85
1.9188727271698915|0.6136708855628967|1.9188727271698915|1.9188727271698915#7#50#Product 3#6|0.6290542483329773|0.6020787347061776#1|0|0.1|7|1|0|0.175|25|7|4|41|0.87
1.2740043311364782|0.8605464100837708|1.2740043311364782|1.2740043311364782#5#50#Product 3#4|0.5943658947944641|0.5606687979937389#1|0|0.12|5|1|0|0.205|26|8|11|42|0.87
2.0335589685083706|0.5442187786102295|2.0335589685083706|2.0335589685083706#6#50#Product 3#5|0.6299724578857422|0.6538915505996324#1|0|0.09|6|1|0|0.21|24|7|6|46|0.85
1.2948525773876893|0.4039555490016937|1.2948525773876893|1.2948525773876893#100#50#Product 3#0|0.8370811343193054|-0.04548495961353208#1|0|0.08|0|1|0|0.225|25|6|9|47|0.9
1.3915137953896013|0.9819523692131042|1.3915137953896013|1.3915137953896013#6#50#Product 3#5|0.6788977980613708|0.6572343783789381#1|0|0.07|6|1|0|0.19|22|6|6|43|0.89
1.5650836607633205|0.7577657699584961|1.5650836607633205|1.5650836607633205#100#50#Product 3#0|0.901622474193573|-0.03873500181362062#1|0|0.11|0|1|0|0.155|24|6|7|45|0.92
0.9883626772115162|0.5037218928337097|0.9883626772115162|0.9883626772115162#5#50#Product 3#3|0.7800399661064148|0.7634182419401073#1|0|0.08|5|1|0|0.2|24|4|7|46|0.93
0.9620787339348749|0.5226277709007263|0.9620787339348749|0.9620787339348749#5#50#Product 3#4|0.6937295198440552|0.6662945220240856#1|0|0.12|5|1|0|0.2|25|6|5|42|0.91
1.5106089481479115|0.4878271818161011|1.5106089481479115|1.5106089481479115#100#50#Product 3#1|0.7966727614402771|0.7856827746562716#1|0|0.09|0|1|0|0.2|24|7|10|43|0.91
1.1365354385196134|0.31890735030174255|1.1365354385196134|1.1365354385196134#6#50#Product 3#5|0.6477023363113403|0.6455579220166142#1|0|0.11|6|1|0|0.21|28|5|9|44|0.94
1.2740655326468457|0.7174459099769592|1.2740655326468457|1.2740655326468457#5#50#Product 3#4|0.7943978309631348|0.770439321577044#1|0|0.06|5|1|0|0.205|28|5|7|43|0.9
1.2376539574354775|0.6496785879135132|1.2376539574354775|1.2376539574354775#6#50#Product 3#4|0.688920259475708|0.6767565286759732#1|0|0.1|6|1|0|0.185|24|4|8|44|0.91
1.5719941411681424|1.404657006263733|1.5719941411681424|1.5719941411681424#6#50#Product 3#4|0.6144477128982544|0.6515434803247647#1|0|0.11|6|1|0|0.205|26|5|8|44|0.88
1.0673158663737587|0.6959242820739746|1.0673158663737587|1.0673158663737587#100#50#Product 3#1|0.6746388077735901|-0.13811781955882915#1|0|0.12|0|1|0|0.195|26|6|7|46|0.9
1.6709747242631838|0.6161860823631287|1.6709747242631838|1.6709747242631838#7#50#Product 3#6|0.6545970439910889|0.6440670594738258#1|0|0.08|7|1|0|0.22|24|8|5|44|0.88
1.0654878780246284|1.0813508033752441|1.0654878780246284|1.0654878780246284#5#50#Product 3#4|0.6646960973739624|0.6933919352315199#1|0|0.13|5|1|0|0.215|27|9|11|45|0.91
1.1257364395365932|0.4797326922416687|1.1257364395365932|1.1257364395365932#100#50#Product 3#1|0.773175835609436|0.7547790854811878#1|0|0.08|0|1|0|0.225|23|11|9|45|0.91
0.9620623430932946|0.7405626177787781|0.9620623430932946|0.9620623430932946#6#50#Product 3#5|0.6690520644187927|0.6519881328758304#1|0|0.13|6|1|0|0.215|25|10|7|44|0.89
1.6018726328786728|1.364476203918457|1.6018726328786728|1.6018726328786728#7#50#Product 3#6|0.6675766110420227|0.6522528751640646#1|0|0.12|7|1|0|0.225|25|9|6|44|0.94
1.3589702291552241|0.6532304286956787|1.3589702291552241|1.3589702291552241#6#50#Product 3#5|0.5887706279754639|0.5690743655354317#1|0|0.11|6|1|0|0.225|24|6|6|43|0.88
1.195891004144514|0.7364670634269714|1.195891004144514|1.195891004144514#100#50#Product 3#1|0.7228283286094666|0.7299811266420078#1|0|0.15|0|1|0|0.24|23|7|8|43|0.93
3.8925333972278646|0.8108694553375244|3.8925333972278646|3.8925333972278646#6#50#Product 3#4|0.6844340562820435|0.6756725331822568#1|0|0.09|6|1|0|0.205|22|7|6|46|0.96
4.221542152119548|1.2767884731292725|4.221542152119548|4.221542152119548#8#50#Product 3#6|0.6064423322677612|0.6038661051958597#1|0|0.1|8|1|0|0.195|25|5|7|45|0.91
1.039763335986629|0.8791745901107788|1.039763335986629|1.039763335986629#5#50#Product 3#4|0.7384474873542786|0.7648861542043889#1|0|0.14|5|1|0|0.19|24|6|7|46|0.93
1.6202225606610903|0.712989330291748|1.6202225606610903|1.6202225606610903#6#50#Product 3#5|0.556885838508606|0.5805368875371755#1|0|0.14|6|1|0|0.21|22|4|8|46|0.9
3.321983547462266|0.7110220193862915|3.321983547462266|3.321983547462266#6#50#Product 3#4|0.5931045413017273|0.574651433617668#1|0|0.1|6|1|0|0.205|25|6|6|45|0.9
1.1703737396602847|0.7882665991783142|1.1703737396602847|1.1703737396602847#6#50#Product 3#5|0.648194432258606|0.6394968279757264#1|0|0.12|6|1|0|0.21|26|6|10|46|0.9
1.2683548923083587|0.7952523827552795|1.2683548923083587|1.2683548923083587#6#50#Product 3#4|0.6979416608810425|0.6807052616686938#1|0|0.07|6|1|0|0.155|24|7|8|40|0.94
1.0337864736312716|1.3487650156021118|1.0337864736312716|1.0337864736312716#5#50#Product 3#4|0.6494651436805725|0.6487305851557907#1|0|0.11|5|1|0|0.25|25|7|7|45|0.85
1.2737706592607188|0.9776319861412048|1.2737706592607188|1.2737706592607188#6#50#Product 3#3|0.713020384311676|0.6958071563558731#1|0|0.08|6|1|0|0.175|27|6|7|44|0.88
1.4947916782796524|1.1188697814941406|1.4947916782796524|1.4947916782796524#7#50#Product 3#6|0.6678849458694458|0.6992402882087118#1|0|0.14|7|1|0|0.205|23|6|7|45|0.89
1.6583691407392904|0.8592115640640259|1.6583691407392904|1.6583691407392904#6#50#Product 3#4|0.7527457475662231|0.7307225184066568#1|0|0.05|6|1|0|0.2|21|6|8|44|0.89
1.1817048831887724|0.9163974523544312|1.1817048831887724|1.1817048831887724#5#50#Product 3#4|0.7598530054092407|0.7125190922989031#1|0|0.11|5|1|0|0.19|22|8|6|44|0.95
1.2676473834425088|0.7979690432548523|1.2676473834425088|1.2676473834425088#5#50#Product 3#4|0.7257468104362488|0.7152551215196947#1|0|0.05|5|1|0|0.185|24|6|11|45|0.92
1.5386020808001564|0.5681940913200378|1.5386020808001564|1.5386020808001564#100#50#Product 3#0|0.7074204087257385|-0.13162192655727276#1|0|0.12|0|1|0|0.215|23|6|7|49|0.94
1.0821553295609108|0.7771833539009094|1.0821553295609108|1.0821553295609108#5#50#Product 3#4|0.6115425825119019|0.5935299414293579#1|0|0.07|5|1|0|0.205|25|6|12|47|0.85
1.753172560906862|0.9038870930671692|1.753172560906862|1.753172560906862#7#50#Product 3#6|0.7771759629249573|0.730565680039321#1|0|0.1|7|1|0|0.225|23|5|9|43|0.86
0.956311486304374|0.822199285030365|0.956311486304374|0.956311486304374#5#50#Product 3#4|0.6676526069641113|0.6244214573553004#1|0|0.09|5|1|0|0.205|26|7|5|44|0.95
0.9202225860832587|0.6531640291213989|0.9202225860832587|0.9202225860832587#5#50#Product 3#4|0.5777750015258789|0.5569479175675448#1|0|0.1|5|1|0|0.19|22|6|5|45|0.89
1.476897762228143|0.6471033692359924|1.476897762228143|1.476897762228143#6#50#Product 3#5|0.6802936792373657|0.6454569234567888#1|0|0.07|6|1|0|0.18|22|6|11|46|0.91
0.9779613499793289|0.7810465693473816|0.9779613499793289|0.9779613499793289#5#50#Product 3#4|0.6668730974197388|0.6656872450399447#1|0|0.11|5|1|0|0.2|22|5|7|45|0.9
1.2757217395948581|0.7410553693771362|1.2757217395948581|1.2757217395948581#6#50#Product 3#5|0.7645503282546997|0.7164585588722241#1|0|0.09|6|1|0|0.195|22|7|9|43|0.87
1.118396248086647|0.5408375263214111|1.118396248086647|1.118396248086647#5#50#Product 3#4|0.7281829118728638|0.7186747644265199#1|0|0.08|5|1|0|0.195|24|6|9|44|0.91
